,Tool,ID,Description,IaC,Provider,Severity,Query Document,Related Document
1584,KICS,6425c98b-ca4e-41fe-896a-c78772c131f8,PostgreSQL Server Infrastructure Encryption Disabled,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/postgresql_server#infrastructure_encryption_enabled,https://docs.kics.io/latest/queries/terraform-queries/azure/6425c98b-ca4e-41fe-896a-c78772c131f8
1585,KICS,f5342045-b935-402d-adf1-8dbbd09c0eef,AKS Network Policy Misconfigured,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/data-sources/kubernetes_cluster,https://docs.kics.io/latest/queries/terraform-queries/azure/f5342045-b935-402d-adf1-8dbbd09c0eef
1586,KICS,61c3cb8b-0715-47e4-b788-86dde40dd2db,Dashboard Is Enabled,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/kubernetes_cluster,https://docs.kics.io/latest/queries/terraform-queries/azure/61c3cb8b-0715-47e4-b788-86dde40dd2db
1587,KICS,835a4f2f-df43-437d-9943-545ccfc55961,Azure Front Door WAF Disabled,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/frontdoor#web_application_firewall_policy_link_id,https://docs.kics.io/latest/queries/terraform-queries/azure/835a4f2f-df43-437d-9943-545ccfc55961
1588,KICS,c6c7b33d-d7f6-4ab8-8c82-ca0431ecdb7e,Sensitive Port Is Exposed To Wide Private Network,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/network_security_rule,https://docs.kics.io/latest/queries/terraform-queries/azure/c6c7b33d-d7f6-4ab8-8c82-ca0431ecdb7e
1589,KICS,2b856bf9-8e8c-4005-875f-303a8cba3918,Small Activity Log Retention Period,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/monitor_log_profile,https://docs.kics.io/latest/queries/terraform-queries/azure/2b856bf9-8e8c-4005-875f-303a8cba3918
1590,KICS,9c301481-e6ec-44f7-8a49-8ec63e2969ea,Small MSSQL Audit Retention Period,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/mssql_server,https://docs.kics.io/latest/queries/terraform-queries/azure/9c301481-e6ec-44f7-8a49-8ec63e2969ea
1591,KICS,59acb56b-2b10-4c2c-ba38-f2223c3f5cfc,Small MSSQL Server Audit Retention,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/sql_server,https://docs.kics.io/latest/queries/terraform-queries/azure/59acb56b-2b10-4c2c-ba38-f2223c3f5cfc
1592,KICS,261a83f8-dd72-4e8c-b5e1-ebf06e8fe606,Small PostgreSQL DB Server Log Retention Period,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/postgresql_configuration,https://docs.kics.io/latest/queries/terraform-queries/azure/261a83f8-dd72-4e8c-b5e1-ebf06e8fe606
1593,KICS,b61cce4b-0cc4-472b-8096-15617a6d769b,App Service Managed Identity Disabled,Terraform,Azure,Low,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/app_service#identity,https://docs.kics.io/latest/queries/terraform-queries/azure/b61cce4b-0cc4-472b-8096-15617a6d769b
1594,KICS,55975007-f6e7-4134-83c3-298f1fe4b519,SQL Server Alert Email Disabled,Terraform,Azure,Info,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/mssql_server_security_alert_policy#email_account_admins,https://docs.kics.io/latest/queries/terraform-queries/azure/55975007-f6e7-4134-83c3-298f1fe4b519
1595,KICS,a4edb7e1-c0e0-4f7f-9d7c-d1b603e81ad5,Beta - Databricks Cluster or Job With None Or Insecure Permission(s),Terraform,,High,https://registry.terraform.io/providers/databricks/databricks/latest/docs/resources/permissions,https://docs.kics.io/latest/queries/terraform-queries/a4edb7e1-c0e0-4f7f-9d7c-d1b603e81ad5
1596,KICS,2c4fe4a9-f44b-4c70-b09b-5b75cd251805,Beta - Unrestricted Databricks ACL,Terraform,,High,https://registry.terraform.io/providers/databricks/databricks/latest/docs/resources/ip_access_list,https://docs.kics.io/latest/queries/terraform-queries/2c4fe4a9-f44b-4c70-b09b-5b75cd251805
1597,KICS,375cdab9-3f94-4ae0-b1e3-8fbdf9cdf4d7,Beta - Job's Task is Legacy (spark_submit_task),Terraform,,Medium,https://registry.terraform.io/providers/databricks/databricks/latest/docs/resources/job#spark_submit_task-configuration-block,https://docs.kics.io/latest/queries/terraform-queries/375cdab9-3f94-4ae0-b1e3-8fbdf9cdf4d7
1598,KICS,23e1f5f0-12b7-4d7e-9087-f60f42ccd514,Beta - Indefinitely Databricks OBO Token Lifetime,Terraform,,Medium,https://registry.terraform.io/providers/databricks/databricks/latest/docs/resources/obo_token,https://docs.kics.io/latest/queries/terraform-queries/23e1f5f0-12b7-4d7e-9087-f60f42ccd514
1599,KICS,7d05ca25-91b4-42ee-b6f6-b06611a87ce8,Beta - Indefinitely Databricks Token Lifetime,Terraform,,Medium,https://registry.terraform.io/providers/databricks/databricks/latest/docs/resources/token,https://docs.kics.io/latest/queries/terraform-queries/7d05ca25-91b4-42ee-b6f6-b06611a87ce8
1600,KICS,953c0cc6-5f30-44cb-a803-bf4ef2571be8,Beta - Databricks Autoscale Badly Setup,Terraform,,Medium,https://registry.terraform.io/providers/databricks/databricks/latest/docs/resources/cluster,https://docs.kics.io/latest/queries/terraform-queries/953c0cc6-5f30-44cb-a803-bf4ef2571be8
1601,KICS,23c3067a-8cc9-480c-b645-7c1e0ad4bf60,Beta - Databricks Group Without User Or Instance Profile,Terraform,,Low,https://registry.terraform.io/providers/databricks/databricks/latest/docs/resources/group,https://docs.kics.io/latest/queries/terraform-queries/23c3067a-8cc9-480c-b645-7c1e0ad4bf60
1602,KICS,b0749c53-e3ff-4d09-bbe4-dca94e2e7a38,Beta - Check Databricks Cluster AWS Attribute Best Practices,Terraform,,Low,https://docs.databricks.com/clusters/cluster-config-best-practices.html,https://docs.kics.io/latest/queries/terraform-queries/b0749c53-e3ff-4d09-bbe4-dca94e2e7a38
1603,KICS,38028698-e663-4ef7-aa92-773fef0ca86f,Beta - Check Databricks Cluster Azure Attribute Best Practices,Terraform,,Low,https://docs.databricks.com/clusters/cluster-config-best-practices.html,https://docs.kics.io/latest/queries/terraform-queries/38028698-e663-4ef7-aa92-773fef0ca86f
1604,KICS,539e4557-d2b5-4d57-a001-cb01140a4e2d,Beta - Check Databricks Cluster GCP Attribute Best Practices,Terraform,,Low,https://docs.databricks.com/clusters/cluster-config-best-practices.html,https://docs.kics.io/latest/queries/terraform-queries/539e4557-d2b5-4d57-a001-cb01140a4e2d
1605,KICS,5a627dfa-a4dd-4020-a4c6-5f3caf4abcd6,Beta - Check use no LTS Spark Version,Terraform,,Low,https://registry.terraform.io/providers/databricks/databricks/latest/docs/data-sources/spark_version,https://docs.kics.io/latest/queries/terraform-queries/5a627dfa-a4dd-4020-a4c6-5f3caf4abcd6
1606,KICS,a6cd52a1-3056-4910-96a5-894de9f3f3b3,Cloud Storage Anonymous or Publicly Accessible,Terraform,Google Cloud Platform,Critical,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/storage_bucket_iam#google_storage_bucket_iam_binding,https://docs.kics.io/latest/queries/terraform-queries/gcp/a6cd52a1-3056-4910-96a5-894de9f3f3b3
1607,KICS,b187edca-b81e-4fdc-aff4-aab57db45edb,SQL DB Instance Publicly Accessible,Terraform,Google Cloud Platform,Critical,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/sql_database_instance,https://docs.kics.io/latest/queries/terraform-queries/gcp/b187edca-b81e-4fdc-aff4-aab57db45edb
1608,KICS,e576ce44-dd03-4022-a8c0-3906acca2ab4,BigQuery Dataset Is Public,Terraform,Google Cloud Platform,High,https://www.terraform.io/docs/providers/google/r/bigquery_dataset.html,https://docs.kics.io/latest/queries/terraform-queries/gcp/e576ce44-dd03-4022-a8c0-3906acca2ab4
1609,KICS,617ef6ff-711e-4bd7-94ae-e965911b1b40,Google Project IAM Binding Service Account has Token Creator or Account User Role,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_project_iam#google_project_iam_binding,https://docs.kics.io/latest/queries/terraform-queries/gcp/617ef6ff-711e-4bd7-94ae-e965911b1b40
1610,KICS,84d36481-fd63-48cb-838e-635c44806ec2,Google Project IAM Member Service Account Has Admin Role,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_project_iam#google_project_iam_member,https://docs.kics.io/latest/queries/terraform-queries/gcp/84d36481-fd63-48cb-838e-635c44806ec2
1611,KICS,c68b4e6d-4e01-4ca1-b256-1e18e875785c,Google Project IAM Member Service Account has Token Creator or Account User Role,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_project_iam#google_project_iam_member,https://docs.kics.io/latest/queries/terraform-queries/gcp/c68b4e6d-4e01-4ca1-b256-1e18e875785c
1612,KICS,16cc87d1-dd47-4f46-b3ce-4dfcac8fd2f5,KMS Crypto Key is Publicly Accessible,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_kms_crypto_key_iam#google_kms_crypto_key_iam_policy,https://docs.kics.io/latest/queries/terraform-queries/gcp/16cc87d1-dd47-4f46-b3ce-4dfcac8fd2f5
1613,KICS,02474449-71aa-40a1-87ae-e14497747b00,SQL DB Instance With SSL Disabled,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/sql_database_instance#require_ssl,https://docs.kics.io/latest/queries/terraform-queries/gcp/02474449-71aa-40a1-87ae-e14497747b00
1614,KICS,5baa92d2-d8ee-4c75-88a4-52d9d8bb8067,GKE Legacy Authorization Enabled,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster,https://docs.kics.io/latest/queries/terraform-queries/gcp/5baa92d2-d8ee-4c75-88a4-52d9d8bb8067
1615,KICS,bb0db090-5509-4853-a827-75ced0b3caa0,Google Storage Bucket Level Access Disabled,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/storage_bucket,https://docs.kics.io/latest/queries/terraform-queries/gcp/bb0db090-5509-4853-a827-75ced0b3caa0
1616,KICS,678fd659-96f2-454a-a2a0-c2571f83a4a3,RDP Access Is Not Restricted,Terraform,Google Cloud Platform,High,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall,https://docs.kics.io/latest/queries/terraform-queries/gcp/678fd659-96f2-454a-a2a0-c2571f83a4a3
1617,KICS,c010082c-76e0-4b91-91d9-6e8439e455dd,Cloud Storage Bucket Is Publicly Accessible,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/storage_bucket_iam#member/members,https://docs.kics.io/latest/queries/terraform-queries/gcp/c010082c-76e0-4b91-91d9-6e8439e455dd
1618,KICS,92e4464a-4139-4d57-8742-b5acc0347680,KMS Admin and CryptoKey Roles In Use,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_project_iam#policy_data,https://docs.kics.io/latest/queries/terraform-queries/gcp/92e4464a-4139-4d57-8742-b5acc0347680
1619,KICS,32ecd6eb-0711-421f-9627-1a28d9eff217,OSLogin Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_project_metadata#metadata,https://docs.kics.io/latest/queries/terraform-queries/gcp/32ecd6eb-0711-421f-9627-1a28d9eff217
1620,KICS,bc280331-27b9-4acb-a010-018e8098aa5d,VM With Full Cloud Access,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_instance#scopes,https://docs.kics.io/latest/queries/terraform-queries/gcp/bc280331-27b9-4acb-a010-018e8098aa5d
1621,KICS,cf3c7631-cd1e-42f3-8801-a561214a6e79,SQL DB Instance Backup Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/sql_database_instance,https://docs.kics.io/latest/queries/terraform-queries/gcp/cf3c7631-cd1e-42f3-8801-a561214a6e79
1622,KICS,b1d51728-7270-4991-ac2f-fc26e2695b38,Disk Encryption Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_disk,https://docs.kics.io/latest/queries/terraform-queries/gcp/b1d51728-7270-4991-ac2f-fc26e2695b38
1623,KICS,ccc3100c-0fdd-4a5e-9908-c10107291860,DNSSEC Using RSASHA1,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/dns_managed_zone#algorithm,https://docs.kics.io/latest/queries/terraform-queries/gcp/ccc3100c-0fdd-4a5e-9908-c10107291860
1624,KICS,14a457f0-473d-4d1d-9e37-6d99b355b336,Google Compute SSL Policy Weak Cipher In Use,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_ssl_policy,https://docs.kics.io/latest/queries/terraform-queries/gcp/14a457f0-473d-4d1d-9e37-6d99b355b336
1625,KICS,5ef61c88-bbb4-4725-b1df-55d23c9676bb,Cloud DNS Without DNSSEC,Terraform,Google Cloud Platform,Medium,https://www.terraform.io/docs/providers/google/d/dns_managed_zone.html,https://docs.kics.io/latest/queries/terraform-queries/gcp/5ef61c88-bbb4-4725-b1df-55d23c9676bb
1626,KICS,acfdbec6-4a17-471f-b412-169d77553332,Google Container Node Pool Auto Repair Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_node_pool,https://docs.kics.io/latest/queries/terraform-queries/gcp/acfdbec6-4a17-471f-b412-169d77553332
1627,KICS,59571246-3f62-4965-a96f-c7d97e269351,Google Project Auto Create Network Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/google_project,https://docs.kics.io/latest/queries/terraform-queries/gcp/59571246-3f62-4965-a96f-c7d97e269351
1628,KICS,c606ba1d-d736-43eb-ac24-e16108f3a9e0,IP Aliasing Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster,https://docs.kics.io/latest/queries/terraform-queries/gcp/c606ba1d-d736-43eb-ac24-e16108f3a9e0
1629,KICS,11e7550e-c4b6-472e-adff-c698f157cdd7,Network Policy Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster,https://docs.kics.io/latest/queries/terraform-queries/gcp/11e7550e-c4b6-472e-adff-c698f157cdd7
1630,KICS,d0b4d550-c001-46c3-bbdb-d5d75d33f05f,OSLogin Is Disabled For VM Instance,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_instance,https://docs.kics.io/latest/queries/terraform-queries/gcp/d0b4d550-c001-46c3-bbdb-d5d75d33f05f
1631,KICS,9192e0f9-eca5-4056-9282-ae2a736a4088,Pod Security Policy Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster,https://docs.kics.io/latest/queries/terraform-queries/gcp/9192e0f9-eca5-4056-9282-ae2a736a4088
1632,KICS,6ccb85d7-0420-4907-9380-50313f80946b,Private Cluster Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster,https://docs.kics.io/latest/queries/terraform-queries/gcp/6ccb85d7-0420-4907-9380-50313f80946b
1633,KICS,579a0727-9c29-4d58-8195-fc5802a8bdb4,Shielded GKE Nodes Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster#enable_shielded_nodes,https://docs.kics.io/latest/queries/terraform-queries/gcp/579a0727-9c29-4d58-8195-fc5802a8bdb4
1634,KICS,1b44e234-3d73-41a8-9954-0b154135280e,Shielded VM Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_instance#shielded_instance_config,https://docs.kics.io/latest/queries/terraform-queries/gcp/1b44e234-3d73-41a8-9954-0b154135280e
1635,KICS,1c8eef02-17b1-4a3e-b01d-dcc3292d2c38,GKE Using Default Service Account,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster#node_config,https://docs.kics.io/latest/queries/terraform-queries/gcp/1c8eef02-17b1-4a3e-b01d-dcc3292d2c38
1636,KICS,3cb4af0b-056d-4fb1-8b95-fdc4593625ff,Using Default Service Account,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_instance,https://docs.kics.io/latest/queries/terraform-queries/gcp/3cb4af0b-056d-4fb1-8b95-fdc4593625ff
1637,KICS,40abce54-95b1-478c-8e5f-ea0bf0bb0e33,Google Compute Network Using Default Firewall Rule,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall#name,https://docs.kics.io/latest/queries/terraform-queries/gcp/40abce54-95b1-478c-8e5f-ea0bf0bb0e33
1638,KICS,22ef1d26-80f8-4a6c-8c15-f35aab3cac78,Google Compute Network Using Firewall Rule that Allows All Ports,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall#allow,https://docs.kics.io/latest/queries/terraform-queries/gcp/22ef1d26-80f8-4a6c-8c15-f35aab3cac78
1639,KICS,f34c0c25-47b4-41eb-9c79-249b4dd47b89,IP Forwarding Enabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/data-sources/compute_instance,https://docs.kics.io/latest/queries/terraform-queries/gcp/f34c0c25-47b4-41eb-9c79-249b4dd47b89
1640,KICS,97fa667a-d05b-4f16-9071-58b939f34751,Serial Ports Are Enabled For VM Instances,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_instance,https://docs.kics.io/latest/queries/terraform-queries/gcp/97fa667a-d05b-4f16-9071-58b939f34751
1641,KICS,c4dcdcdf-10dd-4bf4-b4a0-8f6239e6aaa0,SSH Access Is Not Restricted,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_firewall,https://docs.kics.io/latest/queries/terraform-queries/gcp/c4dcdcdf-10dd-4bf4-b4a0-8f6239e6aaa0
1642,KICS,d6cabc3a-d57e-48c2-b341-bf3dd4f4a120,Cloud Storage Bucket Logging Not Enabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/storage_bucket#log_bucket,https://docs.kics.io/latest/queries/terraform-queries/gcp/d6cabc3a-d57e-48c2-b341-bf3dd4f4a120
1643,KICS,e7e961ac-d17e-4413-84bc-8a1fbe242944,Cloud Storage Bucket Versioning Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/storage_bucket#enabled,https://docs.kics.io/latest/queries/terraform-queries/gcp/e7e961ac-d17e-4413-84bc-8a1fbe242944
1644,KICS,40430747-442d-450a-a34f-dc57149f4609,Google Compute Subnetwork Logging Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/compute_subnetwork,https://docs.kics.io/latest/queries/terraform-queries/gcp/40430747-442d-450a-a34f-dc57149f4609
1645,KICS,4c7ebcb2-eae2-461e-bc83-456ee2d4f694,Stackdriver Logging Disabled,Terraform,Google Cloud Platform,Medium,https://registry.terraform.io/providers/hashicorp/google/latest/docs/resources/container_cluster#logging_service,https://docs.kics.io/latest/queries/terraform-queries/gcp/4c7ebcb2-eae2-461e-bc83-456ee2d4f694
