Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
KICS,f914357d-8386-4d56-9ba6-456e5723f9a6,EC2 Instance Has No IAM Role,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/f914357d-8386-4d56-9ba6-456e5723f9a6,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-instance.html
KICS,08b81bb3-0985-4023-8602-b606ad81d279,EC2 Instance Using Default Security Group,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/08b81bb3-0985-4023-8602-b606ad81d279,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-instance.html#cfn-ec2-instance-securitygroups
KICS,2623d682-dccb-44cd-99d0-54d9fd62f8f2,EC2 Network ACL Ineffective Denied Traffic,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/2623d682-dccb-44cd-99d0-54d9fd62f8f2,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ec2-network-acl-entry.html
KICS,5c666ed9-b586-49ab-9873-c495a833b705,Elasticsearch Without IAM Authentication,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/5c666ed9-b586-49ab-9873-c495a833b705,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticsearch-domain.html#cfn-elasticsearch-domain-accesspolicies
KICS,7f384a5f-b5a2-4d84-8ca3-ee0a5247becb,Empty Roles For ECS Cluster Task Definitions,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/7f384a5f-b5a2-4d84-8ca3-ee0a5247becb,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ecs-service.html
KICS,a58d1a2d-4078-4b80-855b-84cc3f7f4540,IAM Group Inline Policies,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/a58d1a2d-4078-4b80-855b-84cc3f7f4540,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-iam-group.html
KICS,8f957abd-9703-413d-87d3-c578950a753c,IAM Group Without Users,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/8f957abd-9703-413d-87d3-c578950a753c,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-iam-group.html
KICS,edc95c10-7366-4f30-9b4b-f995c84eceb5,IAM Policies Attached To User,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/edc95c10-7366-4f30-9b4b-f995c84eceb5,https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies_managed-vs-inline.html
KICS,953b3cdb-ce13-428a-aa12-318726506661,IAM Policies With Full Privileges,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/953b3cdb-ce13-428a-aa12-318726506661,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iam-policy.html
KICS,e835bd0d-65da-49f7-b6d1-b646da8727e6,IAM Policy Grants 'AssumeRole' Permission Across All Services,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/e835bd0d-65da-49f7-b6d1-b646da8727e6,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iam-policy.html
KICS,e4239438-e639-44aa-adb8-866e400e3ade,IAM Policy On User,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/e4239438-e639-44aa-adb8-866e400e3ade,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iam-policy.html
KICS,f80e3aa7-7b34-4185-954e-440a6894dde6,IAM Role Allows All Principals To Assume,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/f80e3aa7-7b34-4185-954e-440a6894dde6,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iam-role.html#cfn-iam-role-assumerolepolicydocument
KICS,4d32780f-43a4-424a-a06d-943c543576a5,IoT Policy Allows Action as Wildcard,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/4d32780f-43a4-424a-a06d-943c543576a5,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iot-policy.html
KICS,be5b230d-4371-4a28-a441-85dc760e2aa3,IoT Policy Allows Wildcard Resource,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/be5b230d-4371-4a28-a441-85dc760e2aa3,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iot-policy.html
KICS,f6049677-ec4a-43af-8779-5190b6d03cba,KMS Allows Wildcard Principal,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/f6049677-ec4a-43af-8779-5190b6d03cba,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-kms-key.html
KICS,1d6e16f1-5d8a-4379-bfb3-2dadd38ed5a7,Lambda Permission Principal Is Wildcard,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/1d6e16f1-5d8a-4379-bfb3-2dadd38ed5a7,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-lambda-permission.html
KICS,57b12981-3816-4c31-b190-a1e614361dd2,Public Lambda via API Gateway,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/57b12981-3816-4c31-b190-a1e614361dd2,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-lambda-permission.html
KICS,48f100d9-f499-4c6d-b2b8-deafe47ffb26,S3 Bucket Allows Public ACL,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/48f100d9-f499-4c6d-b2b8-deafe47ffb26,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-publicaccessblockconfiguration.html
KICS,818f38ed-8446-4132-9c03-474d49e10195,SNS Topic Publicity Has Allow and NotAction Simultaneously,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/818f38ed-8446-4132-9c03-474d49e10195,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/quickref-iam.html#scenario-sns-policy
KICS,9b6a3f5b-5fd6-40ee-9bc0-ed604911212d,SQS Policy With Public Access,NaN,CloudFormation,Access Control,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/9b6a3f5b-5fd6-40ee-9bc0-ed604911212d,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-sqs-policy.html
KICS,ad21e616-5026-4b9d-990d-5b007bfe679c,Auto Scaling Group With No Associated ELB,NaN,CloudFormation,Availability,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/ad21e616-5026-4b9d-990d-5b007bfe679c,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-as-group.html
KICS,2844c749-bd78-4cd1-90e8-b179df827602,CMK Is Unusable,NaN,CloudFormation,Availability,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/2844c749-bd78-4cd1-90e8-b179df827602,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-kms-key.html
KICS,cfdef2e5-1fe4-4ef4-bea8-c56e08963150,ElastiCache Nodes Not Created Across Multi AZ,NaN,CloudFormation,Availability,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/cfdef2e5-1fe4-4ef4-bea8-c56e08963150,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-elasticache-cache-cluster.html
KICS,2b1d4935-9acf-48a7-8466-10d18bf51a69,RDS Multi-AZ Deployment Disabled,NaN,CloudFormation,Availability,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/2b1d4935-9acf-48a7-8466-10d18bf51a69,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html
KICS,8c415f6f-7b90-4a27-a44a-51047e1506f9,RDS With Backup Disabled,NaN,CloudFormation,Backup,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/8c415f6f-7b90-4a27-a44a-51047e1506f9,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html
KICS,a227ec01-f97a-4084-91a4-47b350c1db54,S3 Bucket Without Versioning,NaN,CloudFormation,Backup,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/a227ec01-f97a-4084-91a4-47b350c1db54,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket.html
KICS,fe974ae9-858e-4991-bbd5-e040a834679f,Stack Retention Disabled,NaN,CloudFormation,Backup,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/fe974ae9-858e-4991-bbd5-e040a834679f,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-cloudformation-stackset-autodeployment.html#cfn-cloudformation-stackset-autodeployment-retainstacksonaccountremoval
KICS,0f04217d-488f-4e7a-bec8-f16159686cd6,DynamoDB Table Point In Time Recovery Disabled,NaN,CloudFormation,Best Practices,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/0f04217d-488f-4e7a-bec8-f16159686cd6,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-dynamodb-table-pointintimerecoveryspecification.html
KICS,fb2b0ecf-1492-491a-a70d-ba1df579175d,ECS No Load Balancer Attached,NaN,CloudFormation,Best Practices,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/fb2b0ecf-1492-491a-a70d-ba1df579175d,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ecs-service.html
KICS,0e5872b4-19a0-4165-8b2f-56d9e14b909f,IAM Managed Policy Applied to a User,NaN,CloudFormation,Best Practices,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/0e5872b4-19a0-4165-8b2f-56d9e14b909f,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iam-managedpolicy.html#cfn-iam-managedpolicy-groups
KICS,a964d6e3-8e1e-4d93-8120-61fa640dd55a,IAM User Without Password Reset,NaN,CloudFormation,Best Practices,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/a964d6e3-8e1e-4d93-8120-61fa640dd55a,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-iam-user-loginprofile.html
KICS,3c3b7a58-b018-4d07-9444-d9ee7156e111,Alexa Skill Plaintext Client Secret Exposed,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/3c3b7a58-b018-4d07-9444-d9ee7156e111,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ask-skill.html#cfn-ask-skill-authenticationconfiguration
KICS,9ecb6b21-18bc-4aa7-bd07-db20f1c746db,CloudFormation Specifying Credentials Not Safe,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/9ecb6b21-18bc-4aa7-bd07-db20f1c746db,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-authentication.html
KICS,31733ee2-fef0-4e87-9778-65da22a8ecf1,Cloudfront Viewer Protocol Policy Allows HTTP,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/31733ee2-fef0-4e87-9778-65da22a8ecf1,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-cloudfront-distribution.html
KICS,d7467bb6-3ed1-4c82-8095-5e7a818d0aad,CodeBuild Not Encrypted,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/d7467bb6-3ed1-4c82-8095-5e7a818d0aad,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-codebuild-project.html
KICS,a5366a50-932f-4085-896b-41402714a388,Connection Between CloudFront Origin Not Encrypted,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/a5366a50-932f-4085-896b-41402714a388,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-cloudfront-distribution.html
KICS,e52395b4-250b-4c60-81d5-2e58c1d37abc,Default KMS Key Usage,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/e52395b4-250b-4c60-81d5-2e58c1d37abc,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html
KICS,c1282e03-b285-4637-aee7-eefe3a7bb658,EFS Volume With Disabled Transit Encryption,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/c1282e03-b285-4637-aee7-eefe3a7bb658,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/efs-volumes.html
KICS,3b02569b-fc6f-4153-b3a3-ba91022fed68,ElastiCache With Disabled Transit Encryption,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/3b02569b-fc6f-4153-b3a3-ba91022fed68,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticache-replicationgroup.html
KICS,61a94903-3cd3-4780-88ec-fc918819b9c8,ELB Using Insecure Protocols,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/61a94903-3cd3-4780-88ec-fc918819b9c8,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-elb.html
KICS,80908a75-586b-4c61-ab04-490f4f4525b8,ELB Without Secure Protocol,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/80908a75-586b-4c61-ab04-490f4f4525b8,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-elb.html
KICS,5b033ec8-f079-4323-b5c8-99d4620433a9,EMR Security Configuration Encryption Disabled,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/5b033ec8-f079-4323-b5c8-99d4620433a9,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-emr-securityconfiguration.html
KICS,9fcd0a0a-9b6f-4670-a215-d94e6bf3f184,IAM Database Auth Not Enabled,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/9fcd0a0a-9b6f-4670-a215-d94e6bf3f184,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html#cfn-rds-dbinstance-enableiamdatabaseauthentication
KICS,235ca980-eb71-48f4-9030-df0c371029eb,KMS Key Rotation Disabled,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/235ca980-eb71-48f4-9030-df0c371029eb,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-kms-key.html
KICS,de76a0d6-66d5-45c9-9022-f05545b85c78,Redshift Cluster Without KMS CMK,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/de76a0d6-66d5-45c9-9022-f05545b85c78,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-redshift-cluster.html
KICS,38c64e76-c71e-4d92-a337-60174d1de1c9,S3 Bucket Without SSL In Write Actions,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/38c64e76-c71e-4d92-a337-60174d1de1c9,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket.html
KICS,44034eda-1c3f-486a-831d-e09a7dd94354,SageMaker EndPoint Config Should Specify KmsKeyId Attribute,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/44034eda-1c3f-486a-831d-e09a7dd94354,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-sagemaker-endpointconfig.html
KICS,be96849c-3df6-49c2-bc16-778a7be2519c,Secure Ciphers Disabled,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/be96849c-3df6-49c2-bc16-778a7be2519c,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-cloudfront-distribution-viewercertificate.html
KICS,12726829-93ed-4d51-9cbe-13423f4299e1,SQS With SSE Disabled,NaN,CloudFormation,Encryption,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/12726829-93ed-4d51-9cbe-13423f4299e1,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-sqs-queues.html#aws-sqs-queue-kmsmasterkeyid
KICS,1056dfbb-5802-4762-bf2b-8b9b9684b1b0,API Gateway With Open Access,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/1056dfbb-5802-4762-bf2b-8b9b9684b1b0,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-apigateway-method.html
KICS,8275fab0-68ec-4705-bbf4-86975edb170e,API Gateway Without Security Policy,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/8275fab0-68ec-4705-bbf4-86975edb170e,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-apigateway-domainname.html#cfn-apigateway-domainname-securitypolicy
KICS,ed4c48b8-eccc-4881-95c1-09fdae23db25,API Gateway Without SSL Certificate,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/ed4c48b8-eccc-4881-95c1-09fdae23db25,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-apigateway-stage.html
KICS,dc17ee4b-ddf2-4e23-96e8-7a36abad1303,CloudFront Without Minimum Protocol TLS 1.2,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/dc17ee4b-ddf2-4e23-96e8-7a36abad1303,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-cloudfront-distribution.html
KICS,33f41d31-86b1-46a4-81f7-9c9a671f59ac,ECR Image Tag Not Immutable,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/33f41d31-86b1-46a4-81f7-9c9a671f59ac,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ecr-repository.html
KICS,027a4b7a-8a59-4938-a04f-ed532512cf45,ECS Task Definition Network Mode Not Recommended,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/027a4b7a-8a59-4938-a04f-ed532512cf45,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ecs-taskdefinition.html#cfn-ecs-taskdefinition-networkmode
KICS,48af92a5-c89b-4936-bc62-1086fe2bab23,EMR Cluster Without Security Configuration,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/48af92a5-c89b-4936-bc62-1086fe2bab23,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticmapreduce-cluster.html#cfn-elasticmapreduce-cluster-securityconfiguration
KICS,5906092d-5f74-490d-9a03-78febe0f65e1,GitHub Repository Set To Public,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/5906092d-5f74-490d-9a03-78febe0f65e1,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-codestar-githubrepository.html
KICS,48677914-6fdf-40ec-80c4-2b0e94079f54,IAM User Has Too Many Access Keys,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/48677914-6fdf-40ec-80c4-2b0e94079f54,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-iam-accesskey.html
KICS,bdf8dcb4-75df-4370-92c4-606e4ae6c4d3,Redshift Publicly Accessible,NaN,CloudFormation,Insecure Configurations,AWS,Medium,https://docs.kics.io/latest/queries/cloudformation-queries/aws/bdf8dcb4-75df-4370-92c4-606e4ae6c4d3,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-redshift-cluster.html
